SKU,Product Id,Status,ProductName,Color,Cut,Material,Gender,BrandSegment,Pillar,MerchPlannerCategory,Sleeve,ProductType,SizeChart,SizeChartMessaging,Price,SalePrice,Description,ActualStartDate,TargetLaunchDate,InitialSeasonLaunch,LifeCycle,InitialPairsOrdered,NikeProductID,InstanceID,FOB,APS,ProdManOnly,MainColorHex,AccentColorHex,X Ref Style,Comments,CORE,dyoVersionProductID,dyoVersionInspirationID,images,page-attributes,bundled-products
5647002C,MP_1856,Online,Men's Spray Paint Chuck Patch Tee,Phantom,,100% Cotton,Men,,Apparel,Tees,,regular,Standard Size Chart,Runs true to size,25,0,From the feet up. The iconic Chuck Taylor All Star license plate makes its way from the sneaker to the shirt. 100% cotton tee. Made in Mexico. Machine wash cold.,01/17/13,,13 Spring,Runout,,,,,,FALSE,0,,05647C,,N,,,,,
540786C,,Online,Women_s Graphic Editions,Your Choice,Hi,Canvas,Women,CREATE,Create,Converse Create Chuck Taylor?,,dyo,Womens Size Chart,Runs true to size,75,,,,,,Runout,,chuTayHiCanWom1302_Digital,31998,,,FALSE,,,,pending,N,,,,,
540433C,,Offline,Chuck Taylor All Star,Old Gold,XX-Hi,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Extended Height,regular,Womens Size Chart,Runs true to size,80,0,,,06/01/13,13 Fall,Runout,123,,,,,FALSE,,,,pending,N,,,,,
540428C,,Offline,Jack Purcell Jane,Burgundy,Low,Textile,Women,Jack Purcell,Jack Purcell,Jack Purcell,Jane,regular,Womens Size Chart,Runs true to size,70,,,,11/01/13,13 Holiday,Runout,87,,,,,FALSE,,,,pending,N,,,,,
540427C,,Offline,Jack Purcell Jane,Black/Gold,Low,Textile,Women,Jack Purcell,Jack Purcell,Jack Purcell,Jane,regular,Womens Size Chart,Runs true to size,70,,,,11/01/13,13 Holiday,Runout,102,,,,,FALSE,,,,pending,N,,,,,
540425C,,Offline,Jack Purcell Jane,Black Mono,Low,Textile,Women,Jack Purcell,Jack Purcell,Jack Purcell,Jane,regular,Womens Size Chart,Runs true to size,70,,,,11/01/13,13 Holiday,Runout,116,,,,,FALSE,,,,pending,N,,,,,
540421F,,Offline,Chuck Taylor All Star Side Zip,Black,Hi,Cotton,Women,All Star,All Star,Chuck Taylor- Seasonal,Heart Print,regular,Kids - Toddler,Runs a half-size large,65,0,,,06/01/13,13 Fall,Runout,246,,,,,FALSE,,,,pending,N,,,,,
540408F,,Offline,Chuck Taylor All Star Shoreline,White,Slip,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Shoreline,regular,Womens Size Chart,Runs true to size,50,0,,,06/01/13,13 Fall,Runout,280,,,,,FALSE,,,,pending,N,,,,,
540407F,,Offline,Chuck Taylor All Star Shoreline,Black,Slip,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Shoreline,regular,Womens Size Chart,Runs true to size,50,0,,,06/01/13,13 Fall,Runout,360,,,,,FALSE,,,,pending,N,,,,,
540389F,MP_2086,Offline,Chuck Taylor Snow Leopard,Black,Low,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Snow Leopard,regular,Womens Size Chart,Runs true to size,55,,,,11/01/13,13 Holiday,Runout,554,,,,,FALSE,,,,pending,N,,,,,
540388F,MP_2086,Offline,Chuck Taylor Snow Leopard,White,Low,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Snow Leopard,regular,Womens Size Chart,Runs true to size,55,,,,11/01/13,13 Holiday,Runout,468,,,,,FALSE,,,,pending,N,,,,,
540377F,,Offline,Chuck Taylor All Star Double Tongue,Black,Low,Canvas,Women,All Star,All Star,Chuck Taylor- Seasonal,Heart Print,regular,Womens Size Chart,Runs true to size,50,0,,,06/01/13,13 Fall,Runout,308,,,,,FALSE,,,,pending,N,,,,,
540376C,,Offline,Chuck Taylor Leather Side Zip,Pinecone,Hi,Leather,Women,All Star,All Star                  ,Chuck Taylor - Iterations,Rock Craftmanship,regular,Womens Size Chart,Runs true to size,80,,,,10/01/13,13 Holiday,Runout,295,,,,,FALSE,,,,pending,N,,,,,
540375C,,Offline,Chuck Taylor Leather Side Zip,Black,Hi,Leather,Women,All Star,All Star                  ,Chuck Taylor - Iterations,Rock Craftmanship,regular,Womens Size Chart,Runs true to size,80,,,,10/01/13,13 Holiday,Runout,431,,,,,FALSE,,,,pending,N,,,,,
540367C,MP_2038,Offline,Chuck Taylor All Star Collar Studs,Egret,Hi,Canvas,Women,All Star,All Star,Chuck Taylor- Seasonal,Collar Studs,regular,Womens Size Chart,Runs true to size,75,0,,,07/01/13,13 Fall,Runout,710,,,,,FALSE,,,,pending,N,,,,,
540366C,MP_2038,Offline,Chuck Taylor All Star Collar Studs,Black,Hi,Canvas,Women,All Star,All Star,Chuck Taylor- Seasonal,Collar Studs,regular,Womens Size Chart,Runs true to size,75,0,,,07/01/13,13 Fall,Runout,774,,,,,FALSE,,,,pending,N,,,,,
540365C,,Offline,Chuck Taylor All Star Platform Zip,Egret,Hi,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Platform,regular,Womens Size Chart,Runs true to size,85,0,,,07/01/13,13 Fall,Runout,258,,,,,FALSE,,,,pending,N,,,,,
540364C,,Offline,Chuck Taylor All Star Platform Zip,Black,Hi,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Platform,regular,Womens Size Chart,Runs true to size,85,0,,,07/01/13,13 Fall,Runout,323,,,,,FALSE,,,,pending,N,,,,,
540363F,,Offline,Chuck Taylor Double Tongue,Grey,Low,Canvas,Women,All Star,All Star                  ,Chuck Taylor - Iterations,Washed Neon,regular,Womens Size Chart,Runs true to size,50,,,,12/01/13,13 Holiday,Runout,514,,,,,FALSE,,,,pending,N,,,,,
540362C,,Offline,Chuck Taylor Metallic Two Fold,Charcoal Grey ,Hi,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Metallic,regular,Womens Size Chart,Runs true to size,65,,,,07/01/13,13 Fall,Runout,387,,,,,FALSE,,,,pending,N,,,,,
540342C,,Offline,Jack Purcell Jane,Egret,Low,Cotton,Women,JACK PURCELL,Jack Purcell,Jack Purcell?,Polka Dot,regular,Womens Size Chart,Runs true to size,65,0,,,07/01/13,13 Fall,Runout,90,,,,,FALSE,,,,pending,N,,,,,
540341C,,Offline,Jack Purcell Jane,Navy,Low,Cotton,Women,JACK PURCELL,Jack Purcell,Jack Purcell?,Polka Dot,regular,Womens Size Chart,Runs true to size,65,0,,,07/01/13,13 Fall,Runout,90,,,,,FALSE,,,,pending,N,,,,,
540341C,,Offline,Jack Purcell Jane,Navy,Low,Cotton,Women,JACK PURCELL,Jack Purcell,Jack Purcell?,Polka Dot,regular,Womens Size Chart,Runs true to size,65,0,,,07/01/13,13 Fall,Runout,90,,,,,FALSE,,,,pending,N,,,,,
540340F,MP_2060,Offline,Chuck Taylor Wool,Blue,Low,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Wool,regular,Womens Size Chart,Runs true to size,60,,,,10/01/13,13 Holiday,Runout,554,,,,,FALSE,,,,pending,N,,,,,
540339F,MP_2060,Offline,Chuck Taylor Wool,Black,Low,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Wool,regular,Womens Size Chart,Runs true to size,60,,,,10/01/13,13 Holiday,Runout,628,,,,,FALSE,,,,pending,N,,,,,
540330F,,Offline,Chuck Taylor Wool,Whitecap,Hi,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Wool,regular,Womens Size Chart,Runs true to size,65,,,,10/01/13,13 Holiday,Runout,382,,,,,FALSE,,,,pending,N,,,,,
540319C,,Offline,Chuck Taylor Foil Polka Dots,White,Low,Suede,Women,All Star,All Star                  ,Chuck Taylor - Iterations,Polka Dots,regular,Womens Size Chart,Runs true to size,65,,,,11/01/13,13 Holiday,Runout,492,,,,,FALSE,,,,pending,N,,,,,
540317C,MP_2081,Offline,Chuck Taylor Foil Polka Dots,Grey,Hi,Suede,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Polka Dots,regular,Womens Size Chart,Runs true to size,70,,,,11/01/13,13 Holiday,Runout,591,,,,,FALSE,,,,pending,N,,,,,
540316C,MP_2081,Offline,Chuck Taylor Foil Polka Dots,Black,Hi,Suede,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Polka Dots,regular,Womens Size Chart,Runs true to size,70,,,,11/01/13,13 Holiday,Runout,566,,,,,FALSE,,,,pending,N,,,,,
540315F,,Offline,Chuck Taylor All Star,White,Low,Cotton,Women,All Star,All Star,Chuck Taylor- Seasonal,Heart Print,regular,Womens Size Chart,Runs true to size,55,0,,,06/01/13,13 Fall,Runout,431,,,,,FALSE,,,,pending,N,,,,,
540314F,,Offline,Chuck Taylor All Star,Black,Low,Cotton,Women,All Star,All Star,Chuck Taylor- Seasonal,Heart Print,regular,Womens Size Chart,Runs true to size,55,0,,,06/01/13,13 Fall,Runout,369,,,,,FALSE,,,,pending,N,,,,,
540311C,,Offline,Chuck Taylor Wool Dainty,Brown,Low,Suede,Women,All Star,All Star                  ,Chuck  Taylor- Extensions,Dainty,regular,Womens Size Chart,Runs true to size,65,,,,10/01/13,13 Holiday,Runout,135,,,,,FALSE,,,,pending,N,,,,,
540310C,,Offline,Chuck Taylor Wool Dainty,Black,Low,Suede,Women,All Star,All Star                  ,Chuck  Taylor- Extensions,Dainty,regular,Womens Size Chart,Runs true to size,65,,,,10/01/13,13 Holiday,Runout,172,,,,,FALSE,,,,pending,N,,,,,
540298C,,Offline,Chuck Taylor Hi-Ness,Pinecone,X-Hi,Suede,Women,All Star,All Star                  ,Chuck  Taylor- Extensions,Hi-Ness,regular,Womens Size Chart,Runs true to size,75,,,,10/01/13,13 Holiday,Runout,123,,,,,FALSE,,,,pending,N,,,,,
540297C,,Offline,Chuck Taylor Hi-Ness,Black,X-Hi,Suede,Women,All Star,All Star                  ,Chuck  Taylor- Extensions,Hi-Ness,regular,Womens Size Chart,Runs true to size,75,,,,10/01/13,13 Holiday,Runout,148,,,,,FALSE,,,,pending,N,,,,,
540296C,,Offline,Chuck Taylor Elsie Rolldown X-Hi,Drizzle,X-Hi,Suede,Women,All Star,All Star                  ,Chuck  Taylor- Extensions,Women's Boots,regular,Womens Size Chart,Runs true to size,85,,,,10/01/13,13 Holiday,Runout,148,,,,,FALSE,,,,pending,N,,,,,
540295C,,Offline,Chuck Taylor Elsie Rolldown X-Hi,Pinecone,X-Hi,Suede,Women,All Star,All Star                  ,Chuck  Taylor- Extensions,Women's Boots,regular,Womens Size Chart,Runs true to size,85,,,,10/01/13,13 Holiday,Runout,123,,,,,FALSE,,,,pending,N,,,,,
540294C,,Offline,Chuck Taylor Elsie Rolldown X-Hi,Black,X-Hi,Suede,Women,All Star,All Star                  ,Chuck  Taylor- Extensions,Women's Boots,regular,Womens Size Chart,Runs true to size,85,,,,10/01/13,13 Holiday,Runout,185,,,,,FALSE,,,,pending,N,,,,,
540283F,,Offline,Chuck Taylor All Star,White/Black,Hi,Canvas,Women,All Star,All Star,Chuck Taylor- Seasonal,Animal Print,regular,Womens Size Chart,Runs true to size,60,0,,,06/01/13,13 Fall,Runout,387,,,,,FALSE,,,,pending,N,,,,,
540279F,MP_2046,Offline,Chuck Taylor All Star Two Fold,Black,Hi,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Animal Print,regular,Womens Size Chart,Runs true to size,65,0,,,06/01/13,13 Fall,Runout,323,,,,,FALSE,,,,pending,N,,,,,
540278F,,Offline,Chuck Taylor All Star Double Tongue,Purple Cactus Flower,Low,Textile,Women,All Star,All Star,Chuck Taylor - Iterations,Animal Print,regular,Womens Size Chart,Runs true to size,55,0,,,06/01/13,13 Fall,Runout,232,,,,,FALSE,,,,pending,N,,,,,
540276F,,Offline,Chuck Taylor All Star Multi Tongue,Black,Low,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Animal Print,regular,Womens Size Chart,Runs true to size,60,0,,,06/01/13,13 Fall,Runout,258,,,,,FALSE,,,,pending,N,,,,,
540275C,,Offline,Chuck Taylor All Star Bright,Black,Hi,Canvas,Women,All Star,All Star,Chuck Taylor- Seasonal,Bright,regular,Womens Size Chart,Runs true to size,70,0,,,06/01/13,13 Fall,Runout,284,,,,,FALSE,,,,pending,N,,,,,
540274C,,Offline,Chuck Taylor All Star Bright,Purple Cactus Flower,Low,Textile,Women,All Star,All Star,Chuck Taylor- Seasonal,Bright,regular,Womens Size Chart,Runs true to size,65,0,,,06/01/13,13 Fall,Runout,129,,,,,FALSE,,,,pending,N,,,,,
540273C,MP_2043,Offline,Chuck Taylor All Star Flashee,Gray Violet,Hi,Textile,Women,All Star,All Star,Chuck Taylor - Iterations,Animal Print,regular,Womens Size Chart,Runs true to size,65,0,,,06/01/13,13 Fall,Runout,258,,,,,FALSE,,,,pending,N,,,,,
540272C,MP_2043,Offline,Chuck Taylor All Star Flashee,Old Gold,Hi,Textile,Women,All Star,All Star,Chuck Taylor - Iterations,Animal Print,regular,Womens Size Chart,Runs true to size,65,0,,,06/01/13,13 Fall,Runout,361,,,,,FALSE,,,,pending,N,,,,,
540271C,,Offline,Chuck Taylor All Star Platform,Charcoal Gray,Low,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Platform,regular,Womens Size Chart,Runs true to size,65,0,,,06/01/13,13 Fall,Runout,284,,,,,FALSE,,,,pending,N,,,,,
540268C,,Offline,Chuck Taylor All Star Platform,Black,Hi,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Platform,regular,Womens Size Chart,Runs true to size,70,0,,,06/01/13,13 Fall,Runout,232,,,,,FALSE,,,,pending,N,,,,,
540261C,,Offline,Chuck Taylor All Star Platform,Black,Low,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Platform,regular,Womens Size Chart,Runs true to size,60,0,,,06/01/13,13 Fall,Runout,310,,,,,FALSE,,,,pending,N,,,,,
540259C,,Offline,Chuck Taylor All Star Platform,Fiery Coral,Hi,Textile,Women,All Star,All Star,Chuck Taylor - Iterations,Platform,regular,Womens Size Chart,Runs true to size,65,0,,,06/01/13,13 Fall,Runout,103,,,,,FALSE,,,,pending,N,,,,,
540258C,,Offline,Chuck Taylor All Star Platform,Purple Cactus Flower,Hi,Textile,Women,All Star,All Star,Chuck Taylor - Iterations,Platform,regular,Womens Size Chart,Runs true to size,65,0,,,06/01/13,13 Fall,Runout,129,,,,,FALSE,,,,pending,N,,,,,
540256C,,Offline,Chuck Taylor All Star Platform,White,X-Hi,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Platform,regular,Womens Size Chart,Runs true to size,75,0,,,06/01/13,13 Fall,Runout,155,,,,,FALSE,,,,pending,N,,,,,
540252F,,Offline,Chuck Taylor Sparkle,Purple,Low,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Sparkle,regular,Womens Size Chart,Runs true to size,55,,,,11/01/13,13 Holiday,Runout,468,,,,,FALSE,,,,pending,N,,,,,
540250F,MP_2061,Offline,Chuck Taylor Washed Neon,Green,Hi,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Washed Neon,regular,Womens Size Chart,Runs true to size,55,,,,12/01/13,13 Holiday,Runout,320,,,,,FALSE,,,,pending,N,,,,,
540249F,MP_2061,Offline,Chuck Taylor Washed Neon,Orange,Hi,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Washed Neon,regular,Womens Size Chart,Runs true to size,55,,,,12/01/13,13 Holiday,Runout,343,,,,,FALSE,,,,pending,N,,,,,
540248F,MP_2061,Offline,Chuck Taylor Washed Neon,Purple,Hi,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Washed Neon,regular,Womens Size Chart,Runs true to size,55,,,,12/01/13,13 Holiday,Runout,629,,,,,FALSE,,,,pending,N,,,,,
540247F,MP_2061,Offline,Chuck Taylor Washed Neon,Blue,Hi,Canvas,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Washed Neon,regular,Womens Size Chart,Runs true to size,55,,,,12/01/13,13 Holiday,Runout,571,,,,,FALSE,,,,pending,N,,,,,
540246F,MP_2062,Offline,Chuck Taylor Washed Neon,Purple,Low,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Washed Neon,regular,Womens Size Chart,Runs true to size,50,,,,12/01/13,13 Holiday,Runout,663,,,,,FALSE,,,,pending,N,,,,,
540245F,MP_2062,Offline,Chuck Taylor Washed Neon,Blue,Low,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Washed Neon,regular,Womens Size Chart,Runs true to size,50,,,,12/01/13,13 Holiday,Runout,629,,,,,FALSE,,,,pending,N,,,,,
540244F,MP_2062,Offline,Chuck Taylor Washed Neon,Green,Low,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Washed Neon,regular,Womens Size Chart,Runs true to size,50,,,,12/01/13,13 Holiday,Runout,343,,,,,FALSE,,,,pending,N,,,,,
540243F,MP_2062,Offline,Chuck Taylor Washed Neon,Orange,Low,Textile,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Washed Neon,regular,Womens Size Chart,Runs true to size,50,,,,12/01/13,13 Holiday,Runout,400,,,,,FALSE,,,,pending,N,,,,,
540239F,,Offline,Chuck Taylor Multi Tongue,Grey,Low,Canvas,Women,All Star,All Star                  ,Chuck Taylor - Iterations,Washed Neon,regular,Womens Size Chart,Runs true to size,55,,,,12/01/13,13 Holiday,Runout,286,,,,,FALSE,,,,pending,N,,,,,
540232C,,Offline,Chuck Taylor PU Rhinestone,Black Mono,Low,Canvas,Women,All Star,All Star                  ,Chuck Taylor- Seasonal,Rock Craftmanship,regular,Womens Size Chart,Runs true to size,80,,,,11/01/13,13 Holiday,Runout,185,,,,,FALSE,,,,pending,N,,,,,
540231C,MP_2082,Offline,Chuck Taylor PU Rhinestone,White,Hi,Canvas,Women,All Star,All Star                  ,Chuck Taylor- Seasonal,Rock Craftmanship,regular,Womens Size Chart,Runs true to size,85,,,,11/01/13,13 Holiday,Runout,123,,,,,FALSE,,,,pending,N,,,,,
540230C,MP_2082,Offline,Chuck Taylor PU Rhinestone,Black,Hi,Canvas,Women,All Star,All Star                  ,Chuck Taylor- Seasonal,Rock Craftmanship,regular,Womens Size Chart,Runs true to size,85,,,,11/01/13,13 Holiday,Runout,222,,,,,FALSE,,,,pending,N,,,,,
540228F,,Offline,Chuck Taylor Metallic ,Grey/Phantom,Low,Textile,Women,All Star,All Star,Chuck Taylor - Iterations,Chuck Taylor Hardware,regular,Womens Size Chart,Runs true to size,60,,,,07/01/13,13 Fall,Runout,516,,,,,FALSE,,,,pending,N,,,,,
540226F,MP_2084,Offline,Chuck Taylor Skulls,Purple,Low,Canvas,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Rock Craftmanship,regular,Womens Size Chart,Runs true to size,55,,,,11/01/13,13 Holiday,Runout,345,,,,,FALSE,,,,pending,N,,,,,
540225F,MP_2084,Offline,Chuck Taylor Skulls,Black,Low,Canvas,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Rock Craftmanship,regular,Womens Size Chart,Runs true to size,55,,,,11/01/13,13 Holiday,Runout,492,,,,,FALSE,,,,pending,N,,,,,
540224F,,Offline,Chuck Taylor Skulls,Black,Hi,Canvas,Women,All Star,All Star                  ,Chuck Taylor- Seasonal                      ,Rock Craftmanship,regular,Womens Size Chart,Runs true to size,60,,,,11/01/13,13 Holiday,Runout,431,,,,,FALSE,,,,pending,N,,,,,
540223F,,Offline,Chuck Taylor Double Tongue,Black,Low,Canvas,Women,All Star,All Star                  ,Chuck Taylor - Iterations,Rock Craftmanship,regular,Womens Size Chart,Runs true to size,50,,,,11/01/13,13 Holiday,Runout,308,,,,,FALSE,,,,pending,N,,,,,
540222C,,Offline,Chuck Taylor All Star Collar Studs,Black,Hi,Leather,Women,All Star,All Star,Chuck Taylor- Seasonal,Collar Studs,regular,Womens Size Chart,Runs true to size,100,0,,,07/01/13,13 Fall,Runout,323,,,,,FALSE,,,,pending,N,,,,,
540221C,,Offline,Chuck Taylor All Star Collar Studs,Phantom,Hi,Suede,Women,All Star,All Star,Chuck Taylor- Seasonal,Collar Studs,regular,Womens Size Chart,Runs true to size,100,0,,,07/01/13,13 Fall,Runout,284,,,,,FALSE,,,,pending,N,,,,,
540220C,MP_2037,Offline,Chuck Taylor All Star Collar Strap,Black,Hi,Leather,Women,All Star,All Star,Chuck Taylor- Seasonal,Collar Studs,regular,Womens Size Chart,Runs true to size,90,0,,,08/01/13,13 Fall,Runout,400,,,,,FALSE,,,,pending,N,,,,,
540219C,MP_2037,Offline,Chuck Taylor All Star Collar Strap,Burgundy,Hi,Leather,Women,All Star,All Star,Chuck Taylor- Seasonal,Collar Studs,regular,Womens Size Chart,Runs true to size,90,0,,,08/01/13,13 Fall,Runout,229,,,,,FALSE,,,,pending,N,,,,,
540218C,,Offline,Chuck Taylor All Star Double Zip,Burgundy,Hi,Suede,Women,All Star,All Star,Chuck Taylor - Iterations,Double Zip,regular,Womens Size Chart,Runs true to size,85,0,,,08/01/13,13 Fall,Runout,171,,,,,FALSE,,,,pending,N,,,,,
540217C,,Offline,Chuck Taylor All Star Double Zip,Black,Hi,Suede,Women,All Star,All Star,Chuck Taylor - Iterations,Double Zip,regular,Womens Size Chart,Runs true to size,85,0,,,08/01/13,13 Fall,Runout,343,,,,,FALSE,,,,pending,N,,,,,
539598C,,Offline,Chuck Taylor All Star Premium,White/Turtledove,Hi,,Women,All Star,All Star,Chuck Taylor- Seasonal,Premium SMU,regular,Womens Size Chart,Runs true to size,100,0,,,05/01/13,13 Summer,Runout,120,,,,,FALSE,,,,pending,N,,,,,
539597C,,Offline,Chuck Taylor All Star Premium,Limestone/Turtledove/White,Hi,,Women,All Star,All Star,Chuck Taylor- Seasonal,Premium SMU,regular,Womens Size Chart,Runs true to size,100,0,,,05/01/13,13 Summer,Runout,100,,,,,FALSE,,,,pending,N,,,,,
539596C,,Offline,Chuck Taylor All Star Premium,,,,Women,All Star,All Star,Chuck Taylor- Seasonal,Premium SMU,regular,Womens Size Chart,Runs true to size,85,0,,,05/01/13,13 Summer,Runout,100,,,,,FALSE,,,,pending,N,,,,,
539595C,,Offline,Chuck Taylor All Star Premium,,,,Women,All Star,All Star,Chuck Taylor- Seasonal,Premium SMU,regular,Womens Size Chart,Runs true to size,85,0,,,05/01/13,13 Summer,Runout,120,,,,,FALSE,,,,pending,N,,,,,
5392642C,,Offline,Men's Star Chevron Crew Tee,Varsity Red,,,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,07/01/13,13 Fall,Runout,39,,,,,FALSE,,,05392C,pending,N,,,,,
5392100C,,Offline,Men's Star Chevron Crew Tee,Bright White,,,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,07/01/13,13 Fall,Runout,43,,,,,FALSE,,,05392C,pending,N,,,,,
5392001C,,Offline,Men's Star Chevron Crew Tee,Jet Black,,,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,07/01/13,13 Fall,Runout,30,,,,,FALSE,,,05392C,pending,N,,,,,
5392001C,,Offline,Men's Star Chevron Crew Tee,Jet Black,,,Men,,Apparel,Tees,,regular,Standard Size Chart,,25,,,,07/01/13,13 Fall,Runout,30,,,,,FALSE,,,05392C,pending,N,,,,,
537802C,,Online,Jack Purcell LP,Rose,Slip,Canvas,Women,JACK PURCELL,Jack Purcell,Jack Purcell?,Nordstrom,regular,Womens Size Chart,Runs true to size,75,0,,03/07/13,02/01/13,13 Spring,Runout,68,,,,,FALSE,,,,,N,,,,,
537412C,,Online,Jack Purcell Helen,White/Red,Low,Cotton,Women,JACK PURCELL,Jack Purcell,Jack Purcell?,Helen,regular,Womens Size Chart,Runs true to size,80,54.97,,,02/01/13,13 Spring,Runout,98,,,,,FALSE,,,,,N,,,,,
537228C,MP_1518,Online,Chuck Taylor All Star,Athletic Navy,XX-Hi,Canvas,Women,All Star,All Star,Chuck Taylor - Iterations,Extended Height,regular,Womens Size Chart,Runs true to size,75,0,,01/23/13,01/01/13,13 Spring,Runout,295,,,,,FALSE,191970,EE3A8C,,,N,,,,,
537227C,MP_2072,Online,Chuck Taylor All Star,Natural,Hi,Textile,Women,All Star,All Star,Chuck Taylor- Seasonal,Floral Print,regular,Womens Size Chart,Runs true to size,55,0,,,05/01/13,13 Summer,Runout,135,,,,,FALSE,,,,,N,,,,,
537212C,,Online,Chuck Taylor All Star Multi Tongue,Lavendula,Low,Canvas,Women,All Star,All Star,Chuck Taylor- Seasonal,Floral Print,regular,Womens Size Chart,Runs true to size,60,0,,,05/01/13,13 Summer,Runout,100,,,,,FALSE,,,,,N,,,,,
537198C,,Offline,Chuck Taylor All Star Zip Rand,N.Iron,Low,Denim,Women,All Star,All Star,Chuck Taylor- Seasonal,ZIp,regular,Womens Size Chart,Runs true to size,60,0,,,01/01/13,13 Spring,Runout,197,,,,,FALSE,,,,pending,N,,,,,
